CAMIS,GRADE,BORO
50009628,0,QUEENS
50009632,0,BRONX
50009639,0,MANHATTAN
50009657,0,MANHATTAN
50009665,0,MANHATTAN
50009667,0,BROOKLYN
50009675,0,QUEENS
50009685,0,MANHATTAN
50009696,0,BROOKLYN
50009698,0,BROOKLYN
50009700,0,BROOKLYN
50009712,0,BRONX
50009725,0,QUEENS
50009731,0,QUEENS
50009734,0,QUEENS
50009751,0,MANHATTAN
50009752,0,QUEENS
50009755,0,BROOKLYN
50009758,0,QUEENS
50009759,0,MANHATTAN
50009761,0,QUEENS
50009767,0,MANHATTAN
50009773,0,BROOKLYN
50009774,0,MANHATTAN
50009775,1,BROOKLYN
50009776,0,BROOKLYN
50009782,1,MANHATTAN
50009785,0,MANHATTAN
50009794,1,BROOKLYN
50009798,0,BROOKLYN
50009801,1,QUEENS
50009804,0,MANHATTAN
50009806,0,BROOKLYN
50009807,0,QUEENS
50009808,0,BROOKLYN
50009810,0,QUEENS
50009813,0,BROOKLYN
50009814,0,QUEENS
50009816,0,MANHATTAN
50009820,0,BRONX
50009823,0,MANHATTAN
50009825,0,STATEN ISLAND
50009827,0,BROOKLYN
50009836,0,STATEN ISLAND
50009837,0,BROOKLYN
50009843,0,BRONX
50009844,0,MANHATTAN
50009849,0,BROOKLYN
50009854,0,MANHATTAN
50009855,0,BRONX
50009862,0,QUEENS
50009866,0,BROOKLYN
50009868,0,MANHATTAN
50009869,0,BROOKLYN
50009874,0,MANHATTAN
50009877,0,MANHATTAN
50009883,0,MANHATTAN
50009888,0,MANHATTAN
50009890,0,QUEENS
50009892,0,MANHATTAN
50009898,0,BROOKLYN
50009899,0,MANHATTAN
50009906,0,MANHATTAN
50009907,0,BROOKLYN
50009916,0,BROOKLYN
50009919,0,QUEENS
50009920,0,BROOKLYN
50009921,0,MANHATTAN
50009923,0,MANHATTAN
50009924,0,MANHATTAN
50009925,0,MANHATTAN
50009927,0,BROOKLYN
50009928,1,MANHATTAN
50009930,0,BRONX
50009936,0,MANHATTAN
50009937,0,MANHATTAN
50009947,0,BROOKLYN
50009960,0,MANHATTAN
50009962,0,BROOKLYN
50009978,0,QUEENS
50009986,0,BRONX
50009988,0,BROOKLYN
50009989,0,MANHATTAN
50009993,0,QUEENS
50009996,0,MANHATTAN
50009998,0,BROOKLYN
50009999,0,BRONX
50010000,0,MANHATTAN
50010002,0,MANHATTAN
50010005,0,QUEENS
50010007,0,BROOKLYN
50010009,0,QUEENS
50010010,0,BROOKLYN
50010018,0,QUEENS
50010019,0,QUEENS
50010020,0,QUEENS
50010022,0,MANHATTAN
50010027,0,STATEN ISLAND
50010029,0,BROOKLYN
50010032,0,MANHATTAN
50010033,0,MANHATTAN
50010034,0,MANHATTAN
50010039,-1,MANHATTAN
50010049,0,MANHATTAN
50010054,0,MANHATTAN
50010055,1,QUEENS
50010057,0,BROOKLYN
50010058,1,BRONX
50010059,0,BROOKLYN
50010060,0,QUEENS
50010063,0,QUEENS
50010065,0,BROOKLYN
50010066,0,MANHATTAN
50010067,0,BROOKLYN
50010070,0,QUEENS
50010072,0,QUEENS
50010073,0,MANHATTAN
50010074,0,QUEENS
50010076,0,QUEENS
50010095,0,MANHATTAN
50010096,1,BROOKLYN
50010102,0,MANHATTAN
50010106,0,MANHATTAN
50010120,0,BRONX
50010122,0,QUEENS
50010135,0,QUEENS
50010137,0,BROOKLYN
50010143,0,BROOKLYN
50010153,0,MANHATTAN
50010160,0,MANHATTAN
50010165,0,BROOKLYN
50010172,0,MANHATTAN
50010178,0,MANHATTAN
50010181,0,BRONX
50010182,0,MANHATTAN
50010210,0,MANHATTAN
50010212,0,MANHATTAN
50010216,0,QUEENS
50010225,0,MANHATTAN
50010233,0,QUEENS
50010240,0,MANHATTAN
50010248,0,MANHATTAN
50010250,0,QUEENS
50010252,1,MANHATTAN
50010254,0,QUEENS
50010256,0,QUEENS
50010257,0,QUEENS
50010259,0,QUEENS
50010261,0,BROOKLYN
50010263,0,MANHATTAN
50010268,0,QUEENS
50010278,0,MANHATTAN
50010282,0,BRONX
50010284,0,BRONX
50010285,1,MANHATTAN
50010286,0,MANHATTAN
50010287,0,BROOKLYN
50010296,0,QUEENS
50010297,0,MANHATTAN
50010300,0,QUEENS
50010310,0,MANHATTAN
50010316,0,MANHATTAN
50010319,0,QUEENS
50010321,0,QUEENS
50010324,0,QUEENS
50010326,0,QUEENS
50010329,1,BROOKLYN
50010333,1,QUEENS
50010338,0,QUEENS
50010340,1,BRONX
50010344,0,BRONX
50010346,1,STATEN ISLAND
50010354,0,BRONX
50010356,0,QUEENS
50010372,0,MANHATTAN
50010387,0,MANHATTAN
50010393,0,MANHATTAN
50010395,0,MANHATTAN
50010397,-1,BROOKLYN
50010400,0,MANHATTAN
50010414,0,STATEN ISLAND
50010419,0,MANHATTAN
50010420,0,BRONX
50010422,0,MANHATTAN
50010426,0,MANHATTAN
50010428,0,BROOKLYN
50010430,0,QUEENS
50010448,0,BROOKLYN
50010452,0,MANHATTAN
50010453,1,BROOKLYN
50010455,0,QUEENS
50010472,0,BROOKLYN
50010475,0,BROOKLYN
50010479,0,MANHATTAN
50010480,0,QUEENS
50010483,0,MANHATTAN
50010487,0,MANHATTAN
50010490,0,MANHATTAN
50010495,0,MANHATTAN
50010496,0,MANHATTAN
50010501,0,MANHATTAN
50010502,0,MANHATTAN
50010504,0,MANHATTAN
50010507,0,MANHATTAN
50010509,0,MANHATTAN
50010514,0,BROOKLYN
50010526,0,QUEENS
50010546,0,MANHATTAN
50010567,0,BROOKLYN
50010568,0,QUEENS
50010573,0,STATEN ISLAND
50010579,0,QUEENS
50010580,1,BRONX
50010581,0,QUEENS
50010584,1,MANHATTAN
50010587,1,STATEN ISLAND
50010590,0,BROOKLYN
50010592,0,BRONX
50010593,0,QUEENS
50010594,0,STATEN ISLAND
50010596,0,QUEENS
50010598,0,STATEN ISLAND
50010599,1,STATEN ISLAND
50010608,0,MANHATTAN
50010610,0,BROOKLYN
50010614,0,QUEENS
50010619,0,MANHATTAN
50010628,0,BROOKLYN
50010629,0,STATEN ISLAND
50010634,0,MANHATTAN
50010635,1,BROOKLYN
50010636,0,MANHATTAN
50010657,0,MANHATTAN
50010660,0,MANHATTAN
50010662,0,MANHATTAN
50010665,1,MANHATTAN
50010667,1,MANHATTAN
50010671,0,MANHATTAN
50010673,0,QUEENS
50010679,1,STATEN ISLAND
50010683,0,MANHATTAN
50010691,0,QUEENS
50010695,0,QUEENS
50010699,0,BRONX
50010706,1,BROOKLYN
50010707,0,BROOKLYN
50010708,1,QUEENS
50010711,0,MANHATTAN
50010716,0,STATEN ISLAND
50010727,0,MANHATTAN
50010729,0,MANHATTAN
50010736,0,MANHATTAN
50010758,0,BRONX
50010763,0,BRONX
50010777,0,BROOKLYN
50010785,0,MANHATTAN
50010788,0,BROOKLYN
50010790,0,QUEENS
50010791,0,MANHATTAN
50010795,0,QUEENS
50010805,0,BROOKLYN
50010806,0,QUEENS
50010811,1,BROOKLYN
50010813,0,QUEENS
50010814,0,MANHATTAN
50010819,0,MANHATTAN
50010820,1,MANHATTAN
50010822,0,MANHATTAN
50010825,0,BROOKLYN
50010830,0,MANHATTAN
50010832,1,BRONX
50010838,0,MANHATTAN
50010848,0,MANHATTAN
50010850,0,QUEENS
50010859,0,BROOKLYN
50010861,0,QUEENS
50010863,0,BRONX
50010872,0,BROOKLYN
50010873,0,QUEENS
50010874,0,MANHATTAN
50010888,0,BROOKLYN
50010891,0,MANHATTAN
50010893,0,BROOKLYN
50010894,0,MANHATTAN
50010900,0,QUEENS
50010913,0,MANHATTAN
50010923,1,MANHATTAN
50010934,0,QUEENS
50010938,0,BRONX
50010941,0,BROOKLYN
50010943,0,BRONX
50010945,0,QUEENS
50010946,1,STATEN ISLAND
50010948,0,QUEENS
50010952,0,BROOKLYN
50010956,0,QUEENS
50010960,0,MANHATTAN
50010968,0,BRONX
50010969,0,MANHATTAN
50010972,0,MANHATTAN
50010973,0,QUEENS
50010974,1,MANHATTAN
50010975,0,MANHATTAN
50010977,0,QUEENS
50010978,1,BROOKLYN
50010979,0,BROOKLYN
50010981,0,MANHATTAN
50010986,0,MANHATTAN
50010987,0,BROOKLYN
50010990,1,QUEENS
50010991,1,MANHATTAN
50010993,0,MANHATTAN
50010994,0,QUEENS
50011004,0,BRONX
50011006,0,MANHATTAN
50011007,0,BROOKLYN
50011009,0,BRONX
50011013,0,MANHATTAN
50011014,0,BROOKLYN
50011024,0,MANHATTAN
50011035,0,MANHATTAN
50011036,1,MANHATTAN
50011038,0,QUEENS
50011045,0,BRONX
50011046,1,BROOKLYN
50011049,0,MANHATTAN
50011051,0,QUEENS
50011053,0,MANHATTAN
50011059,1,MANHATTAN
50011060,0,MANHATTAN
50011065,0,STATEN ISLAND
50011068,0,BROOKLYN
50011079,0,QUEENS
50011080,0,QUEENS
50011083,0,MANHATTAN
50011089,0,QUEENS
50011091,0,MANHATTAN
50011097,0,MANHATTAN
50011099,0,MANHATTAN
50011100,0,BROOKLYN
50011101,0,BROOKLYN
50011108,0,QUEENS
50011112,0,MANHATTAN
50011113,0,QUEENS
50011120,0,MANHATTAN
50011121,0,BROOKLYN
50011122,0,MANHATTAN
50011127,1,MANHATTAN
50011128,0,BRONX
50011130,1,QUEENS
50011133,0,BROOKLYN
50011135,1,QUEENS
50011137,0,BROOKLYN
50011139,0,BROOKLYN
50011142,0,QUEENS
50011145,0,BRONX
50011150,0,BROOKLYN
50011154,0,MANHATTAN
50011155,0,QUEENS
50011159,1,MANHATTAN
50011181,0,BROOKLYN
50011198,0,MANHATTAN
50011200,0,BROOKLYN
50011205,0,QUEENS
50011207,0,MANHATTAN
50011210,0,QUEENS
50011211,0,MANHATTAN
50011212,0,MANHATTAN
50011214,0,BROOKLYN
50011216,0,QUEENS
50011217,0,QUEENS
50011221,0,MANHATTAN
50011222,0,MANHATTAN
50011223,1,BROOKLYN
50011224,0,QUEENS
50011229,0,MANHATTAN
50011230,1,MANHATTAN
50011234,0,QUEENS
50011236,0,BROOKLYN
50011238,0,BROOKLYN
50011242,0,QUEENS
50011252,0,QUEENS
50011254,0,BROOKLYN
50011256,0,MANHATTAN
50011259,0,MANHATTAN
50011269,0,BROOKLYN
50011275,0,QUEENS
50011284,0,QUEENS
50011285,0,QUEENS
50011289,0,MANHATTAN
50011296,0,QUEENS
50011303,0,MANHATTAN
50011304,0,QUEENS
50011308,0,BROOKLYN
50011311,0,MANHATTAN
50011314,0,BROOKLYN
50011315,0,MANHATTAN
50011317,0,QUEENS
50011318,0,QUEENS
50011319,0,QUEENS
50011322,0,BRONX
50011323,0,BRONX
50011324,0,MANHATTAN
50011330,0,BRONX
50011331,1,BROOKLYN
50011338,0,QUEENS
50011339,0,BROOKLYN
50011341,0,BROOKLYN
50011343,1,BROOKLYN
50011345,0,MANHATTAN
50011346,0,MANHATTAN
50011347,0,BRONX
50011349,0,QUEENS
50011350,0,MANHATTAN
50011352,0,STATEN ISLAND
50011353,0,MANHATTAN
50011356,0,QUEENS
50011359,1,MANHATTAN
50011362,0,QUEENS
50011368,0,MANHATTAN
50011370,0,QUEENS
50011376,0,MANHATTAN
50011377,0,QUEENS
50011380,1,BRONX
50011386,0,MANHATTAN
50011392,0,QUEENS
50011393,0,MANHATTAN
50011427,0,BROOKLYN
50011458,0,BROOKLYN
50011461,0,BROOKLYN
50011464,0,MANHATTAN
50011467,0,MANHATTAN
50011471,0,QUEENS
50011479,0,STATEN ISLAND
50011483,0,STATEN ISLAND
50011485,0,MANHATTAN
50011489,1,QUEENS
50011493,0,MANHATTAN
50011494,0,QUEENS
50011499,1,BRONX
50011504,1,BRONX
50011507,1,BROOKLYN
50011515,0,QUEENS
50011516,0,BROOKLYN
50011519,1,QUEENS
50011521,0,BRONX
50011525,0,QUEENS
50011531,0,QUEENS
50011536,0,BROOKLYN
50011539,1,MANHATTAN
50011541,0,BROOKLYN
50011542,0,MANHATTAN
50011548,0,BROOKLYN
50011549,0,BRONX
50011550,0,BROOKLYN
50011551,0,MANHATTAN
50011555,0,MANHATTAN
50011556,0,BROOKLYN
50011559,1,BROOKLYN
50011564,0,BRONX
50011567,0,QUEENS
50011568,0,QUEENS
50011569,0,MANHATTAN
50011572,0,BROOKLYN
50011573,1,BROOKLYN
50011580,1,MANHATTAN
50011584,0,QUEENS
50011586,0,QUEENS
50011590,0,MANHATTAN
50011600,0,BROOKLYN
50011601,0,QUEENS
50011609,0,BRONX
50011610,0,BROOKLYN
50011613,0,QUEENS
50011616,0,QUEENS
50011620,0,QUEENS
50011621,0,BROOKLYN
50011626,0,QUEENS
50011629,1,BRONX
50011632,0,MANHATTAN
50011633,0,QUEENS
50011635,0,BROOKLYN
50011649,0,BROOKLYN
50011657,0,MANHATTAN
50011659,0,QUEENS
50011673,0,MANHATTAN
50011674,0,BROOKLYN
50011679,0,MANHATTAN
50011686,0,BROOKLYN
50011687,0,QUEENS
50011688,1,QUEENS
50011690,0,MANHATTAN
50011694,0,MANHATTAN
50011695,0,QUEENS
50011700,0,BRONX
50011701,0,BROOKLYN
50011706,0,BROOKLYN
50011721,0,MANHATTAN
50011722,0,MANHATTAN
50011723,0,BRONX
50011728,0,MANHATTAN
50011738,0,QUEENS
50011739,0,QUEENS
50011745,0,BROOKLYN
50011746,0,BROOKLYN
50011756,0,QUEENS
50011758,0,BROOKLYN
50011763,0,QUEENS
50011770,0,MANHATTAN
50011777,0,BRONX
50011778,0,BROOKLYN
50011784,1,BROOKLYN
50011796,0,BROOKLYN
50011799,0,BROOKLYN
50011800,0,MANHATTAN
50011807,0,BROOKLYN
50011814,0,MANHATTAN
50011817,1,BROOKLYN
50011825,0,STATEN ISLAND
50011835,1,MANHATTAN
50011836,0,MANHATTAN
50011889,0,QUEENS
50011890,0,BROOKLYN
50011891,0,MANHATTAN
50011892,0,MANHATTAN
50011896,0,MANHATTAN
50011901,0,STATEN ISLAND
50011902,0,STATEN ISLAND
50011906,0,BRONX
50011908,1,MANHATTAN
50011912,0,QUEENS
50011918,0,QUEENS
50011919,0,MANHATTAN
50011921,0,QUEENS
50011922,0,MANHATTAN
50011925,0,BRONX
50011926,0,MANHATTAN
50011932,0,MANHATTAN
50011935,1,QUEENS
50011937,0,MANHATTAN
50011938,1,QUEENS
50011944,0,MANHATTAN
50011947,1,QUEENS
50011955,0,MANHATTAN
50011959,0,BROOKLYN
50011967,0,MANHATTAN
50011968,0,BROOKLYN
50011974,0,MANHATTAN
50011979,0,BROOKLYN
50011980,0,BROOKLYN
50011981,0,QUEENS
50011996,0,BROOKLYN
50011998,0,STATEN ISLAND
50012001,0,MANHATTAN
50012006,0,MANHATTAN
50012008,0,BROOKLYN
50012009,0,BRONX
50012014,0,MANHATTAN
50012017,0,BRONX
50012031,1,MANHATTAN
50012038,0,BROOKLYN
50012047,0,BROOKLYN
50012049,0,BROOKLYN
50012050,0,BROOKLYN
50012051,0,MANHATTAN
50012053,0,BROOKLYN
50012055,0,QUEENS
50012056,0,QUEENS
50012059,0,MANHATTAN
50012065,0,BROOKLYN
50012067,1,QUEENS
50012068,0,MANHATTAN
50012070,0,MANHATTAN
50012078,0,BRONX
50012080,0,BROOKLYN
50012082,0,QUEENS
50012085,0,QUEENS
50012086,0,BROOKLYN
50012087,0,QUEENS
50012091,0,MANHATTAN
50012093,0,MANHATTAN
50012102,0,QUEENS
50012106,1,BROOKLYN
50012107,0,QUEENS
50012109,0,MANHATTAN
50012113,1,QUEENS
50012117,0,BROOKLYN
50012118,0,MANHATTAN
50012119,0,BRONX
50012120,0,BROOKLYN
50012125,0,MANHATTAN
50012131,0,BRONX
50012132,0,MANHATTAN
50012136,0,MANHATTAN
50012144,0,MANHATTAN
50012153,0,QUEENS
50012156,0,MANHATTAN
50012158,0,MANHATTAN
50012159,1,MANHATTAN
50012160,0,QUEENS
50012165,0,QUEENS
50012166,0,QUEENS
50012167,0,STATEN ISLAND
50012178,0,BRONX
50012179,0,MANHATTAN
50012181,0,BRONX
50012185,0,BROOKLYN
50012194,0,QUEENS
50012195,0,BRONX
50012199,0,MANHATTAN
50012200,0,MANHATTAN
50012204,0,QUEENS
50012210,0,BROOKLYN
50012215,0,QUEENS
50012216,0,QUEENS
50012217,0,BROOKLYN
50012218,0,MANHATTAN
50012220,0,QUEENS
50012221,0,BROOKLYN
50012223,0,BRONX
50012224,0,BROOKLYN
50012225,0,QUEENS
50012234,0,QUEENS
50012240,0,MANHATTAN
50012243,0,QUEENS
50012254,0,BROOKLYN
50012256,0,BROOKLYN
50012258,0,MANHATTAN
50012259,0,QUEENS
50012264,0,BROOKLYN
50012273,0,QUEENS
50012276,0,MANHATTAN
50012277,0,QUEENS
50012278,0,MANHATTAN
50012281,0,QUEENS
50012283,0,BRONX
50012284,0,QUEENS
50012285,0,BROOKLYN
50012289,0,BROOKLYN
50012292,0,QUEENS
50012295,0,QUEENS
50012296,0,MANHATTAN
50012297,0,BRONX
50012299,1,BROOKLYN
50012300,0,MANHATTAN
50012302,1,MANHATTAN
50012306,1,BRONX
50012309,0,MANHATTAN
50012313,0,QUEENS
50012320,0,MANHATTAN
50012330,0,QUEENS
50012335,0,MANHATTAN
50012336,0,QUEENS
50012342,0,QUEENS
50012352,1,QUEENS
50012353,1,QUEENS
50012356,0,MANHATTAN
50012357,0,QUEENS
50012358,0,MANHATTAN
50012359,0,BROOKLYN
50012360,0,QUEENS
50012363,0,QUEENS
50012369,0,BROOKLYN
50012378,0,BROOKLYN
50012381,0,BROOKLYN
50012383,0,BROOKLYN
50012414,0,MANHATTAN
50012415,0,MANHATTAN
50012416,0,BROOKLYN
50012418,0,BRONX
50012421,0,BRONX
50012422,0,MANHATTAN
50012424,0,QUEENS
50012426,0,BROOKLYN
50012427,1,MANHATTAN
50012432,0,QUEENS
50012441,0,BRONX
50012443,0,BROOKLYN
50012455,0,MANHATTAN
50012460,0,BROOKLYN
50012463,0,MANHATTAN
50012464,0,QUEENS
50012465,0,MANHATTAN
50012471,1,MANHATTAN
50012473,0,BROOKLYN
50012482,0,QUEENS
50012509,0,MANHATTAN
50012518,0,BROOKLYN
50012527,0,BROOKLYN
50012528,0,QUEENS
50012532,0,MANHATTAN
50012543,0,BROOKLYN
50012545,0,MANHATTAN
50012550,0,MANHATTAN
50012551,0,BROOKLYN
50012552,0,QUEENS
50012561,0,MANHATTAN
50012564,0,BROOKLYN
50012567,0,MANHATTAN
50012569,0,MANHATTAN
50012576,0,QUEENS
50012578,0,QUEENS
50012579,0,BROOKLYN
50012582,0,QUEENS
50012597,0,QUEENS
50012601,0,MANHATTAN
50012606,0,BROOKLYN
50012613,0,MANHATTAN
50012615,0,MANHATTAN
50012618,0,MANHATTAN
50012621,0,QUEENS
50012623,0,BROOKLYN
50012625,0,STATEN ISLAND
50012632,0,BROOKLYN
50012639,0,QUEENS
50012641,0,BROOKLYN
50012644,0,BROOKLYN
50012648,0,QUEENS
50012650,0,BROOKLYN
50012652,0,QUEENS
50012654,0,MANHATTAN
50012658,0,BROOKLYN
50012659,0,MANHATTAN
50012675,0,MANHATTAN
50012677,0,QUEENS
50012687,0,BRONX
50012688,0,MANHATTAN
50012690,0,MANHATTAN
50012691,0,MANHATTAN
50012694,0,BRONX
50012697,0,QUEENS
50012702,0,MANHATTAN
50012705,1,QUEENS
50012708,0,BROOKLYN
50012722,0,QUEENS
50012723,0,MANHATTAN
50012724,0,MANHATTAN
50012725,0,QUEENS
50012730,0,BROOKLYN
50012736,0,QUEENS
50012740,0,MANHATTAN
50012742,0,BRONX
50012744,0,QUEENS
50012749,0,BROOKLYN
50012760,0,MANHATTAN
50012767,1,BROOKLYN
50012783,0,QUEENS
50012784,0,BROOKLYN
50012785,0,MANHATTAN
50012789,0,QUEENS
50012794,0,BRONX
50012795,0,BROOKLYN
50012798,0,BRONX
50012807,0,BROOKLYN
50012808,1,MANHATTAN
50012812,0,QUEENS
50012822,0,QUEENS
50012829,0,BROOKLYN
50012832,1,BRONX
50012833,0,BRONX
50012834,1,MANHATTAN
50012840,0,QUEENS
50012841,0,BROOKLYN
50012845,0,QUEENS
50012851,0,MANHATTAN
50012853,0,MANHATTAN
50012857,0,MANHATTAN
50012863,0,BRONX
50012867,0,BRONX
50012869,0,BROOKLYN
50012871,0,QUEENS
50012875,0,BRONX
50012880,0,BROOKLYN
50012902,0,BRONX
50012904,0,MANHATTAN
50012919,0,BROOKLYN
50012922,1,QUEENS
50012934,0,MANHATTAN
50012936,0,QUEENS
50012945,0,STATEN ISLAND
50012946,0,QUEENS
50012963,0,QUEENS
50012974,0,STATEN ISLAND
50012978,0,QUEENS
50012981,0,MANHATTAN
50012988,0,MANHATTAN
50012993,0,MANHATTAN
50012995,0,MANHATTAN
50013000,1,MANHATTAN
50013002,0,MANHATTAN
50013003,0,BROOKLYN
50013007,0,QUEENS
50013014,0,MANHATTAN
50013019,0,BROOKLYN
50013021,0,STATEN ISLAND
50013024,0,MANHATTAN
50013026,0,MANHATTAN
50013027,0,MANHATTAN
50013034,0,QUEENS
50013048,0,MANHATTAN
50013049,0,QUEENS
50013059,0,MANHATTAN
50013062,0,MANHATTAN
50013076,0,MANHATTAN
50013083,0,BRONX
50013086,0,BROOKLYN
50013093,0,MANHATTAN
50013095,1,MANHATTAN
50013096,1,BROOKLYN
50013099,0,BRONX
50013111,0,BROOKLYN
50013120,0,BROOKLYN
50013123,0,STATEN ISLAND
50013127,1,MANHATTAN
50013128,0,MANHATTAN
50013137,0,BROOKLYN
50013142,0,MANHATTAN
50013144,0,MANHATTAN
50013145,0,MANHATTAN
50013172,0,BRONX
50013173,0,MANHATTAN
50013179,0,MANHATTAN
50013181,0,STATEN ISLAND
50013182,0,MANHATTAN
50013184,0,QUEENS
50013185,0,MANHATTAN
50013189,0,MANHATTAN
50013190,0,MANHATTAN
50013202,0,BRONX
50013203,0,QUEENS
50013204,0,BRONX
50013222,0,BROOKLYN
50013226,0,MANHATTAN
50013230,0,MANHATTAN
50013238,0,MANHATTAN
50013240,0,STATEN ISLAND
50013242,0,BRONX
50013250,0,BRONX
50013258,0,QUEENS
50013274,0,QUEENS
50013284,0,MANHATTAN
50013293,0,MANHATTAN
50013304,0,MANHATTAN
50013306,0,QUEENS
50013317,0,BROOKLYN
50013322,0,MANHATTAN
50013326,0,QUEENS
50013327,0,QUEENS
50013333,1,BRONX
50013349,0,MANHATTAN
50013363,0,BRONX
50013366,0,BROOKLYN
50013373,0,MANHATTAN
50013377,0,BROOKLYN
50013379,0,MANHATTAN
50013380,0,MANHATTAN
50013395,0,BROOKLYN
50013398,0,MANHATTAN
50013399,0,QUEENS
50013400,0,QUEENS
50013401,0,MANHATTAN
50013405,1,BRONX
50013407,0,BRONX
50013414,0,QUEENS
50013416,0,MANHATTAN
50013417,0,BROOKLYN
50013420,0,QUEENS
50013421,0,BRONX
50013425,0,QUEENS
50013430,0,QUEENS
50013432,0,QUEENS
50013433,0,MANHATTAN
50013436,0,MANHATTAN
50013445,0,BRONX
50013447,0,MANHATTAN
50013448,0,QUEENS
50013450,0,MANHATTAN
50013454,0,MANHATTAN
50013460,0,MANHATTAN
50013463,1,BRONX
50013468,0,BROOKLYN
50013473,0,BRONX
50013496,0,QUEENS
50013497,0,QUEENS
50013507,0,MANHATTAN
50013511,0,MANHATTAN
50013521,0,BROOKLYN
50013522,0,BROOKLYN
50013525,0,MANHATTAN
50013528,0,BROOKLYN
50013536,0,BROOKLYN
50013543,0,MANHATTAN
50013547,0,QUEENS
50013555,0,MANHATTAN
50013558,0,MANHATTAN
50013561,0,MANHATTAN
50013562,0,BROOKLYN
50013567,1,QUEENS
50013579,0,BROOKLYN
50013581,0,MANHATTAN
50013582,0,MANHATTAN
50013585,0,BROOKLYN
50013598,0,QUEENS
50013599,0,STATEN ISLAND
50013605,0,MANHATTAN
50013612,0,MANHATTAN
50013618,1,BRONX
50013641,0,STATEN ISLAND
50013644,0,QUEENS
50013646,0,QUEENS
50013649,1,BROOKLYN
50013660,0,BROOKLYN
50013668,0,BROOKLYN
50013672,0,BROOKLYN
50013673,0,QUEENS
50013675,0,QUEENS
50013680,0,MANHATTAN
50013681,0,MANHATTAN
50013682,0,QUEENS
50013701,0,BROOKLYN
50013705,0,BROOKLYN
50013718,0,BRONX
50013722,0,QUEENS
50013726,0,STATEN ISLAND
50013734,0,STATEN ISLAND
50013743,0,QUEENS
50013752,0,QUEENS
50013756,0,MANHATTAN
50013766,0,MANHATTAN
50013768,0,MANHATTAN
50013774,0,MANHATTAN
50013779,0,QUEENS
50013780,0,MANHATTAN
50013782,0,QUEENS
50013792,0,STATEN ISLAND
50013794,1,BROOKLYN
50013798,0,MANHATTAN
50013800,0,QUEENS
50013810,0,QUEENS
50013816,0,QUEENS
50013819,0,QUEENS
50013823,0,MANHATTAN
50013827,0,MANHATTAN
50013828,0,MANHATTAN
50013830,0,BRONX
50013833,1,BRONX
50013837,0,QUEENS
50013843,0,MANHATTAN
50013849,0,BROOKLYN
50013867,0,BRONX
50013870,1,MANHATTAN
50013871,0,BROOKLYN
50013874,0,QUEENS
50013879,0,MANHATTAN
50013883,1,QUEENS
50013885,0,BRONX
50013890,0,QUEENS
50013893,0,QUEENS
50013897,0,BROOKLYN
50013900,0,BROOKLYN
50013901,0,BROOKLYN
50013904,0,BROOKLYN
50013910,0,BROOKLYN
50013915,0,QUEENS
50013920,0,QUEENS
50013922,0,BROOKLYN
50013923,0,STATEN ISLAND
50013936,0,MANHATTAN
50013941,0,BROOKLYN
50013970,1,MANHATTAN
50013975,0,QUEENS
50013978,0,QUEENS
50013981,0,MANHATTAN
50013982,0,MANHATTAN
50013983,0,QUEENS
50013984,0,MANHATTAN
50013989,0,BROOKLYN
50013991,0,BROOKLYN
50013993,1,BRONX
50013994,0,MANHATTAN
50013997,0,BROOKLYN
50013998,1,MANHATTAN
50014003,0,MANHATTAN
50014007,0,MANHATTAN
50014008,0,BROOKLYN
50014014,0,BRONX
50014015,0,QUEENS
50014020,0,QUEENS
50014027,0,QUEENS
50014030,0,BROOKLYN
50014031,0,BRONX
50014033,0,QUEENS
50014038,0,BRONX
50014039,0,BRONX
50014048,0,BROOKLYN
50014052,0,BROOKLYN
50014059,0,QUEENS
50014067,0,BROOKLYN
50014069,0,MANHATTAN
50014078,0,MANHATTAN
50014080,0,MANHATTAN
50014083,0,BROOKLYN
50014084,0,BROOKLYN
50014086,0,MANHATTAN
50014089,0,BROOKLYN
50014090,0,QUEENS
50014098,0,BROOKLYN
50014100,0,BRONX
50014101,0,MANHATTAN
50014104,0,BROOKLYN
50014106,1,BROOKLYN
50014114,0,BRONX
50014122,0,MANHATTAN
50014124,0,MANHATTAN
50014149,0,BROOKLYN
50014157,1,BRONX
50014166,1,QUEENS
50014170,0,STATEN ISLAND
50014173,0,BROOKLYN
50014175,0,MANHATTAN
50014180,0,MANHATTAN
50014184,0,BROOKLYN
50014187,0,BROOKLYN
50014190,0,BROOKLYN
50014192,0,BRONX
50014193,0,BROOKLYN
50014197,1,MANHATTAN
50014201,0,BROOKLYN
50014207,0,QUEENS
50014212,0,QUEENS
50014213,0,QUEENS
50014220,1,MANHATTAN
50014226,0,MANHATTAN
50014229,0,MANHATTAN
50014232,0,MANHATTAN
50014233,0,MANHATTAN
50014235,0,BRONX
50014239,0,BRONX
50014243,0,BROOKLYN
50014244,0,BROOKLYN
50014246,0,MANHATTAN
50014249,0,MANHATTAN
50014251,0,MANHATTAN
50014266,0,MANHATTAN
50014272,0,MANHATTAN
50014277,0,QUEENS
50014284,0,MANHATTAN
50014286,1,QUEENS
50014288,0,MANHATTAN
50014289,0,BROOKLYN
50014290,0,QUEENS
50014293,0,BROOKLYN
50014302,1,QUEENS
50014308,0,MANHATTAN
50014309,0,BRONX
50014314,0,QUEENS
